177	2	מקורות מימון של השיכון לזוגות צעירים ברחוב יצחק שדה בתל- אביב	2166	ארזי ראובן
177	2	מקורות מימון של השיכון לזוגות צעירים ברחוב יצחק שדה בתל- אביב	2668	שרף זאב
177	2	מקורות מימון של השיכון לזוגות צעירים ברחוב יצחק שדה בתל- אביב	2633	שחל משה
177	2	מקורות מימון של השיכון לזוגות צעירים ברחוב יצחק שדה בתל- אביב	2675	תמיר יוסף
177	2	מקורות מימון של השיכון לזוגות צעירים ברחוב יצחק שדה בתל- אביב	2124	אבנרי אורי
178	2	הוזלת מחירי דירות לזוגות צעירים	2166	ארזי ראובן
178	2	הוזלת מחירי דירות לזוגות צעירים	2202	בן-מאיר יהודה
178	2	הוזלת מחירי דירות לזוגות צעירים	2233	גבתי חיים
178	2	הוזלת מחירי דירות לזוגות צעירים	2633	שחל משה
178	2	הוזלת מחירי דירות לזוגות צעירים	2294	הורביץ יגאל
178	2	הוזלת מחירי דירות לזוגות צעירים	2675	תמיר יוסף
179	2	דיור לזוגות צעירים בכפר חרוצים	2668	שרף זאב
179	2	דיור לזוגות צעירים בכפר חרוצים	2368	ידיד מנחם
179	2	דיור לזוגות צעירים בכפר חרוצים	2389	ישעיהו-שרעבי ישראל
179	2	דיור לזוגות צעירים בכפר חרוצים	2245	גולן יצחק
179	2	דיור לזוגות צעירים בכפר חרוצים	2418	לבנבראון אברהם
179	2	דיור לזוגות צעירים בכפר חרוצים	2668	שרף זאב
179	2	דיור לזוגות צעירים בכפר חרוצים	2560	פת גדעון
180	2	משכנתאות לזוגות צעירים ולבעלי משפחות מרובות ילדים	2124	אבנרי אורי
180	2	משכנתאות לזוגות צעירים ולבעלי משפחות מרובות ילדים	2668	שרף זאב
180	2	משכנתאות לזוגות צעירים ולבעלי משפחות מרובות ילדים	2676	תמיר שמואל
180	2	משכנתאות לזוגות צעירים ולבעלי משפחות מרובות ילדים	2294	הורביץ יגאל
181	2	נתונים על תכניות בנייה של דירות לזוגות צעירים בירושלים	2627	שוסטק אליעזר
181	2	נתונים על תכניות בנייה של דירות לזוגות צעירים בירושלים	2676	תמיר שמואל
181	2	נתונים על תכניות בנייה של דירות לזוגות צעירים בירושלים	2668	שרף זאב
181	2	נתונים על תכניות בנייה של דירות לזוגות צעירים בירושלים	2560	פת גדעון
182	2	התייקרות מחירי דירות שנועדו לזוגות צעירים	2668	שרף זאב
182	2	התייקרות מחירי דירות שנועדו לזוגות צעירים	2166	ארזי ראובן
182	2	התייקרות מחירי דירות שנועדו לזוגות צעירים	2633	שחל משה
182	2	התייקרות מחירי דירות שנועדו לזוגות צעירים	2389	ישעיהו-שרעבי ישראל
183	2	דירות בשכירות לזוגות צעירים באופקים	2464	מיקוניס שמואל
183	2	דירות בשכירות לזוגות צעירים באופקים	2668	שרף זאב
183	2	דירות בשכירות לזוגות צעירים באופקים	2324	ורדיגר אברהם
183	2	דירות בשכירות לזוגות צעירים באופקים	2418	לבנבראון אברהם
184	2	מתן אפשרות לזוגות צעירים לרכוש דירות במחיר בלתי-צמוד למדד	2464	מיקוניס שמואל
184	2	מתן אפשרות לזוגות צעירים לרכוש דירות במחיר בלתי-צמוד למדד	2668	שרף זאב
184	2	מתן אפשרות לזוגות צעירים לרכוש דירות במחיר בלתי-צמוד למדד	2324	ורדיגר אברהם
184	2	מתן אפשרות לזוגות צעירים לרכוש דירות במחיר בלתי-צמוד למדד	2418	לבנבראון אברהם
184	2	מתן אפשרות לזוגות צעירים לרכוש דירות במחיר בלתי-צמוד למדד	2675	תמיר יוסף
184	2	מתן אפשרות לזוגות צעירים לרכוש דירות במחיר בלתי-צמוד למדד	2668	שרף זאב
184	2	מתן אפשרות לזוגות צעירים לרכוש דירות במחיר בלתי-צמוד למדד	2121	אביזוהר מאיר
184	2	מתן אפשרות לזוגות צעירים לרכוש דירות במחיר בלתי-צמוד למדד	2162	ארבלי-אלמוזלינו שושנה
184	2	מתן אפשרות לזוגות צעירים לרכוש דירות במחיר בלתי-צמוד למדד	2324	ורדיגר אברהם
185	2	דיור לזוגות צעירים בעכו העתיקה	2668	שרף זאב
185	2	דיור לזוגות צעירים בעכו העתיקה	2464	מיקוניס שמואל
185	2	דיור לזוגות צעירים בעכו העתיקה	2560	פת גדעון
185	2	דיור לזוגות צעירים בעכו העתיקה	2124	אבנרי אורי
185	2	דיור לזוגות צעירים בעכו העתיקה	2560	פת גדעון
185	2	דיור לזוגות צעירים בעכו העתיקה	2648	שם-טוב ויקטור
185	2	דיור לזוגות צעירים בעכו העתיקה	2389	ישעיהו-שרעבי ישראל
185	2	דיור לזוגות צעירים בעכו העתיקה	2668	שרף זאב
185	2	דיור לזוגות צעירים בעכו העתיקה	2464	מיקוניס שמואל
185	2	דיור לזוגות צעירים בעכו העתיקה	2324	ורדיגר אברהם
